id,name,vlsr,Tb
860,3C286,26.2474,0.0326366
861,3C286,26.0864,0.289939
862,3C286,25.9253,0.0972247
863,3C286,25.7643,-0.280054
864,3C286,25.6033,-0.0761938
865,3C286,25.4423,-0.170189
866,3C286,25.2812,0.119459
867,3C286,25.1202,0.0838576
868,3C286,24.9592,0.0640654
869,3C286,24.7981,0.126746
870,3C286,24.6371,0.246806
871,3C286,24.4761,0.0115411
872,3C286,24.3151,-0.00488497
873,3C286,24.154,-0.0639335
874,3C286,23.993,0.209788
875,3C286,23.832,0.219527
876,3C286,23.671,0.150942
877,3C286,23.5099,-0.128972
878,3C286,23.3489,0.238287
879,3C286,23.1879,-0.112701
880,3C286,23.0268,0.0646116
881,3C286,22.8658,-0.028517
882,3C286,22.7048,-0.168359
883,3C286,22.5438,0.225863
884,3C286,22.3827,0.0849411
885,3C286,22.2217,0.0579856
886,3C286,22.0607,-0.101175
887,3C286,21.8997,-0.000967199
888,3C286,21.7386,0.0733378
889,3C286,21.5776,0.0455988
890,3C286,21.4166,0.016361
891,3C286,21.2555,0.393695
892,3C286,21.0945,0.0801904
893,3C286,20.9335,0.0925735
894,3C286,20.7725,0.108127
895,3C286,20.6114,0.0244544
896,3C286,20.4504,0.285117
897,3C286,20.2894,0.0160339
898,3C286,20.1284,-0.00541498
899,3C286,19.9673,0.0586464
900,3C286,19.8063,0.168354
901,3C286,19.6453,0.214648
902,3C286,19.4843,0.102193
903,3C286,19.3232,-0.00589143
904,3C286,19.1622,0.376019
905,3C286,19.0012,0.293175
906,3C286,18.8401,0.368333
907,3C286,18.6791,0.0548757
908,3C286,18.5181,0.27588
909,3C286,18.3571,-0.0168835
910,3C286,18.196,0.130452
911,3C286,18.035,0.268643
912,3C286,17.874,0.141835
913,3C286,17.713,0.172217
914,3C286,17.5519,0.0647166
915,3C286,17.3909,0.395013
916,3C286,17.2299,0.140196
917,3C286,17.0688,0.190899
918,3C286,16.9078,0.0545355
919,3C286,16.7468,-0.127594
920,3C286,16.5858,0.327888
921,3C286,16.4247,0.0438648
922,3C286,16.2637,0.235924
923,3C286,16.1027,0.18296
924,3C286,15.9417,0.333551
925,3C286,15.7806,0.285515
926,3C286,15.6196,0.202287
927,3C286,15.4586,0.179014
928,3C286,15.2976,0.261197
929,3C286,15.1365,0.285848
930,3C286,14.9755,0.575626
931,3C286,14.8145,0.189914
932,3C286,14.6534,0.225556
933,3C286,14.4924,0.153048
934,3C286,14.3314,0.0838385
935,3C286,14.1704,0.121627
936,3C286,14.0093,0.0736288
937,3C286,13.8483,0.146128
938,3C286,13.6873,0.304258
939,3C286,13.5263,0.156601
940,3C286,13.3652,0.278457
941,3C286,13.2042,0.0699545
942,3C286,13.0432,0.142794
943,3C286,12.8822,0.512084
944,3C286,12.7211,0.282766
945,3C286,12.5601,0.21177
946,3C286,12.3991,-0.0089516
947,3C286,12.238,0.26597
948,3C286,12.077,0.186653
949,3C286,11.916,0.343833
950,3C286,11.755,0.567031
951,3C286,11.5939,0.227481
952,3C286,11.4329,0.32657
953,3C286,11.2719,0.269511
954,3C286,11.1109,0.281217
955,3C286,10.9498,0.268772
956,3C286,10.7888,0.198452
957,3C286,10.6278,0.367878
958,3C286,10.4667,0.494686
959,3C286,10.3057,0.36333
960,3C286,10.1447,0.134394
961,3C286,9.98367,0.457421
962,3C286,9.82264,0.187171
963,3C286,9.66161,0.36806
964,3C286,9.50059,0.531164
965,3C286,9.33956,0.273194
966,3C286,9.17853,0.383837
967,3C286,9.01751,0.170195
968,3C286,8.85648,0.425424
969,3C286,8.69545,0.269342
970,3C286,8.53442,0.284664
971,3C286,8.3734,0.423807
972,3C286,8.21237,0.631183
973,3C286,8.05134,0.381292
974,3C286,7.89032,0.526426
975,3C286,7.72929,0.524187
976,3C286,7.56826,0.363811
977,3C286,7.40724,0.64846
978,3C286,7.24621,0.453762
979,3C286,7.08518,0.53389
980,3C286,6.92416,0.735563
981,3C286,6.76313,0.439368
982,3C286,6.6021,0.366293
983,3C286,6.44108,0.3383
984,3C286,6.28005,0.219214
985,3C286,6.11902,0.457134
986,3C286,5.95799,0.717083
987,3C286,5.79697,0.501096
988,3C286,5.63594,0.716157
989,3C286,5.47491,0.803914
990,3C286,5.31389,0.628772
991,3C286,5.15286,0.408757
992,3C286,4.99183,0.73256
993,3C286,4.83081,0.466893
994,3C286,4.66978,0.947752
995,3C286,4.50875,0.517987
996,3C286,4.34773,0.612582
997,3C286,4.1867,0.642599
998,3C286,4.02567,0.714378
999,3C286,3.86465,0.958436
1000,3C286,3.70362,0.867295
1001,3C286,3.54259,0.5566
1002,3C286,3.38156,0.709045
1003,3C286,3.22054,1.10913
1004,3C286,3.05951,0.923556
1005,3C286,2.89848,1.01956
1006,3C286,2.73746,0.866462
1007,3C286,2.57643,1.10055
1008,3C286,2.4154,0.87559
1009,3C286,2.25438,0.962657
1010,3C286,2.09335,1.19662
1011,3C286,1.93232,1.07342
1012,3C286,1.7713,0.916665
1013,3C286,1.61027,1.12401
1014,3C286,1.44924,1.23467
1015,3C286,1.28822,1.31002
1016,3C286,1.12719,1.16529
1017,3C286,0.966161,1.36604
1018,3C286,0.805134,1.12328
1019,3C286,0.644108,1.32377
1020,3C286,0.483081,1.19339
1021,3C286,0.322054,1.55312
1022,3C286,0.161027,1.31744
1023,3C286,0,1.74645
1024,3C286,-0.161027,1.55649
1025,3C286,-0.322054,1.35799
1026,3C286,-0.483081,1.39066
1027,3C286,-0.644108,1.39457
1028,3C286,-0.805134,1.57961
1029,3C286,-0.966161,1.59613
1030,3C286,-1.12719,1.54935
1031,3C286,-1.28822,1.71945
1032,3C286,-1.44924,1.61635
1033,3C286,-1.61027,1.62355
1034,3C286,-1.7713,1.96637
1035,3C286,-1.93232,1.80513
1036,3C286,-2.09335,1.99007
1037,3C286,-2.25438,1.8114
1038,3C286,-2.4154,2.13293
1039,3C286,-2.57643,2.21452
1040,3C286,-2.73746,2.0753
1041,3C286,-2.89848,2.3651
1042,3C286,-3.05951,2.51544
1043,3C286,-3.22054,2.43352
1044,3C286,-3.38156,2.4131
1045,3C286,-3.54259,2.30344
1046,3C286,-3.70362,2.19377
1047,3C286,-3.86465,2.51015
1048,3C286,-4.02567,2.40259
1049,3C286,-4.1867,2.49693
1050,3C286,-4.34773,2.52259
1051,3C286,-4.50875,2.62773
1052,3C286,-4.66978,2.50324
1053,3C286,-4.83081,2.6578
1054,3C286,-4.99183,2.57566
1055,3C286,-5.15286,2.86474
1056,3C286,-5.31389,2.73132
1057,3C286,-5.47491,2.9276
1058,3C286,-5.63594,2.72718
1059,3C286,-5.79697,2.58281
1060,3C286,-5.95799,2.7117
1061,3C286,-6.11902,2.67701
1062,3C286,-6.28005,2.68914
1063,3C286,-6.44108,2.62394
1064,3C286,-6.6021,2.6633
1065,3C286,-6.76313,2.7444
1066,3C286,-6.92416,2.5003
1067,3C286,-7.08518,2.39547
1068,3C286,-7.24621,2.76043
1069,3C286,-7.40724,2.49485
1070,3C286,-7.56826,2.3774
1071,3C286,-7.72929,2.36794
1072,3C286,-7.89032,2.21217
1073,3C286,-8.05134,2.35643
1074,3C286,-8.21237,2.22319
1075,3C286,-8.3734,2.19957
1076,3C286,-8.53442,2.54312
1077,3C286,-8.69545,2.0936
1078,3C286,-8.85648,2.42057
1079,3C286,-9.01751,2.40276
1080,3C286,-9.17853,2.19841
1081,3C286,-9.33956,2.05936
1082,3C286,-9.50059,2.26102
1083,3C286,-9.66161,1.86874
1084,3C286,-9.82264,2.1993
1085,3C286,-9.98367,1.97069
1086,3C286,-10.1447,2.14876
1087,3C286,-10.3057,2.06735
1088,3C286,-10.4667,2.01354
1089,3C286,-10.6278,2.05751
1090,3C286,-10.7888,1.9852
1091,3C286,-10.9498,2.03027
1092,3C286,-11.1109,1.97702
1093,3C286,-11.2719,2.08592
1094,3C286,-11.4329,2.07818
1095,3C286,-11.5939,1.89239
1096,3C286,-11.755,1.74127
1097,3C286,-11.916,1.98304
1098,3C286,-12.077,1.86593
1099,3C286,-12.238,1.96901
1100,3C286,-12.3991,2.24287
1101,3C286,-12.5601,1.92597
1102,3C286,-12.7211,2.08648
1103,3C286,-12.8822,2.07047
1104,3C286,-13.0432,1.79468
1105,3C286,-13.2042,1.94025
1106,3C286,-13.3652,2.1148
1107,3C286,-13.5263,1.95141
1108,3C286,-13.6873,1.79257
1109,3C286,-13.8483,1.81413
1110,3C286,-14.0093,2.01266
1111,3C286,-14.1704,1.85962
1112,3C286,-14.3314,1.72307
1113,3C286,-14.4924,1.75069
1114,3C286,-14.6534,1.50369
1115,3C286,-14.8145,1.68113
1116,3C286,-14.9755,1.87083
1117,3C286,-15.1365,1.87328
1118,3C286,-15.2976,1.42282
1119,3C286,-15.4586,1.75327
1120,3C286,-15.6196,1.70972
1121,3C286,-15.7806,1.78769
1122,3C286,-15.9417,1.46953
1123,3C286,-16.1027,1.6082
1124,3C286,-16.2637,1.50763
1125,3C286,-16.4247,1.82815
1126,3C286,-16.5858,1.45466
1127,3C286,-16.7468,1.60912
1128,3C286,-16.9078,1.42572
1129,3C286,-17.0688,1.30323
1130,3C286,-17.2299,1.40501
1131,3C286,-17.3909,1.66498
1132,3C286,-17.5519,1.30116
1133,3C286,-17.713,1.47917
1134,3C286,-17.874,1.06877
1135,3C286,-18.035,1.52695
1136,3C286,-18.196,1.2298
1137,3C286,-18.3571,1.35036
1138,3C286,-18.5181,1.49755
1139,3C286,-18.6791,1.4666
1140,3C286,-18.8401,1.37529
1141,3C286,-19.0012,1.10461
1142,3C286,-19.1622,1.18091
1143,3C286,-19.3232,1.24346
1144,3C286,-19.4843,1.32244
1145,3C286,-19.6453,1.35509
1146,3C286,-19.8063,1.71792
1147,3C286,-19.9673,1.27898
1148,3C286,-20.1284,1.23309
1149,3C286,-20.2894,1.22229
1150,3C286,-20.4504,1.10055
1151,3C286,-20.6114,1.40253
1152,3C286,-20.7725,1.28879
1153,3C286,-20.9335,1.14404
1154,3C286,-21.0945,1.34243
1155,3C286,-21.2555,1.52117
1156,3C286,-21.4166,1.40654
1157,3C286,-21.5776,1.25834
1158,3C286,-21.7386,1.1637
1159,3C286,-21.8997,1.27841
1160,3C286,-22.0607,1.18331
1161,3C286,-22.2217,1.40827
1162,3C286,-22.3827,1.3508
1163,3C286,-22.5438,1.43686
1164,3C286,-22.7048,1.29175
1165,3C286,-22.8658,0.993589
1166,3C286,-23.0268,1.33261
1167,3C286,-23.1879,1.12302
1168,3C286,-23.3489,1.47644
1169,3C286,-23.5099,1.0141
1170,3C286,-23.671,1.3147
1171,3C286,-23.832,1.27361
1172,3C286,-23.993,1.24694
1173,3C286,-24.154,1.14688
1174,3C286,-24.3151,1.4623
1175,3C286,-24.4761,1.55034
1176,3C286,-24.6371,1.10782
1177,3C286,-24.7981,1.18654
1178,3C286,-24.9592,1.35026
1179,3C286,-25.1202,1.27571
1180,3C286,-25.2812,1.58081
1181,3C286,-25.4423,1.27242
1182,3C286,-25.6033,1.25089
1183,3C286,-25.7643,1.32436
1184,3C286,-25.9253,1.3598
1185,3C286,-26.0864,1.36274
1186,3C286,-26.2474,1.25604
1187,3C286,-26.4084,1.44362
1188,3C286,-26.5694,1.3307
1189,3C286,-26.7305,1.62358
1190,3C286,-26.8915,1.28818
1191,3C286,-27.0525,1.41265
1192,3C286,-27.2135,1.4644
1193,3C286,-27.3746,1.57487
1194,3C286,-27.5356,1.78569
1195,3C286,-27.6966,1.82431
1196,3C286,-27.8577,1.58311
1197,3C286,-28.0187,1.70541
1198,3C286,-28.1797,1.58385
1199,3C286,-28.3407,1.78477
1200,3C286,-28.5018,1.73005
1201,3C286,-28.6628,1.90706
1202,3C286,-28.8238,1.47424
1203,3C286,-28.9848,1.74789
1204,3C286,-29.1459,1.51044
1205,3C286,-29.3069,1.60608
1206,3C286,-29.4679,1.81176
1207,3C286,-29.6289,1.26087
1208,3C286,-29.79,1.6314
1209,3C286,-29.951,1.30184
1210,3C286,-30.112,1.8683
1211,3C286,-30.2731,1.56137
1212,3C286,-30.4341,1.41602
1213,3C286,-30.5951,1.498
1214,3C286,-30.7561,1.30834
1215,3C286,-30.9172,1.15991
1216,3C286,-31.0782,1.36622
1217,3C286,-31.2392,1.31419
1218,3C286,-31.4002,1.31759
1219,3C286,-31.5613,1.34859
1220,3C286,-31.7223,1.11449
1221,3C286,-31.8833,0.957946
1222,3C286,-32.0443,1.07781
1223,3C286,-32.2054,1.34402
1224,3C286,-32.3664,1.12787
1225,3C286,-32.5274,1.22833
1226,3C286,-32.6885,0.902905
1227,3C286,-32.8495,1.09556
1228,3C286,-33.0105,1.12229
1229,3C286,-33.1715,0.854164
1230,3C286,-33.3326,0.96901
1231,3C286,-33.4936,1.17966
1232,3C286,-33.6546,0.972847
1233,3C286,-33.8156,1.06004
1234,3C286,-33.9767,1.01114
1235,3C286,-34.1377,0.746263
1236,3C286,-34.2987,0.857493
1237,3C286,-34.4598,0.905334
1238,3C286,-34.6208,1.04105
1239,3C286,-34.7818,0.911526
1240,3C286,-34.9428,0.966818
1241,3C286,-35.1039,0.938356
1242,3C286,-35.2649,0.872231
1243,3C286,-35.4259,0.653223
1244,3C286,-35.5869,0.725126
1245,3C286,-35.748,1.0124
1246,3C286,-35.909,0.763799
1247,3C286,-36.07,0.892028
1248,3C286,-36.231,0.696442
1249,3C286,-36.3921,0.746078
1250,3C286,-36.5531,0.840603
1251,3C286,-36.7141,0.630273
1252,3C286,-36.8752,0.795247
1253,3C286,-37.0362,0.505512
1254,3C286,-37.1972,0.787969
1255,3C286,-37.3582,0.588563
1256,3C286,-37.5193,0.670056
1257,3C286,-37.6803,0.644102
1258,3C286,-37.8413,0.676161
1259,3C286,-38.0023,0.637678
1260,3C286,-38.1634,0.569162
1261,3C286,-38.3244,0.764499
1262,3C286,-38.4854,0.360005
1263,3C286,-38.6465,0.798422
1264,3C286,-38.8075,0.442828
1265,3C286,-38.9685,0.623396
1266,3C286,-39.1295,0.515446
1267,3C286,-39.2906,0.550555
1268,3C286,-39.4516,0.748066
1269,3C286,-39.6126,0.522078
1270,3C286,-39.7736,0.147782
1271,3C286,-39.9347,0.511322
1272,3C286,-40.0957,0.489321
1273,3C286,-40.2567,0.27882
1274,3C286,-40.4177,0.1689
1275,3C286,-40.5788,0.400117
1276,3C286,-40.7398,0.285152
1277,3C286,-40.9008,0.410637
1278,3C286,-41.0619,0.388089
1279,3C286,-41.2229,0.292978
1280,3C286,-41.3839,0.417887
1281,3C286,-41.5449,0.297287
1282,3C286,-41.706,0.459451
1283,3C286,-41.867,0.338842
1284,3C286,-42.028,0.278791
1285,3C286,-42.189,0.240043
1286,3C286,-42.3501,0.11892
1287,3C286,-42.5111,0.439283
1288,3C286,-42.6721,0.281187
1289,3C286,-42.8332,0.50277
1290,3C286,-42.9942,0.50899
1291,3C286,-43.1552,0.126754
1292,3C286,-43.3162,0.346678
1293,3C286,-43.4773,0.170105
1294,3C286,-43.6383,0.623995
1295,3C286,-43.7993,0.41244
1296,3C286,-43.9603,0.300816
1297,3C286,-44.1214,0.239842
1298,3C286,-44.2824,0.324032
1299,3C286,-44.4434,-0.140779
1300,3C286,-44.6045,0.382225
1301,3C286,-44.7655,0.432739
1302,3C286,-44.9265,0.140838
1303,3C286,-45.0875,0.07775
1304,3C286,-45.2486,0.147456
1305,3C286,-45.4096,0.357555
1306,3C286,-45.5706,0.281192
1307,3C286,-45.7316,0.256483
1308,3C286,-45.8927,-0.0644018
1309,3C286,-46.0537,0.277631
1310,3C286,-46.2147,0.309159
1311,3C286,-46.3757,0.503879
1312,3C286,-46.5368,0.255711
1313,3C286,-46.6978,0.167893
1314,3C286,-46.8588,0.341134
1315,3C286,-47.0198,0.210751
1316,3C286,-47.1809,0.161401
1317,3C286,-47.3419,-0.0702204
1318,3C286,-47.5029,0.294838
1319,3C286,-47.664,-0.201347
1320,3C286,-47.825,0.148401
1321,3C286,-47.986,0.182066
1322,3C286,-48.147,-0.151701
1323,3C286,-48.3081,0.0710667
1324,3C286,-48.4691,0.139168
1325,3C286,-48.6301,0.457539
1326,3C286,-48.7911,0.0972033
1327,3C286,-48.9522,0.187751
1328,3C286,-49.1132,-0.194946
1329,3C286,-49.2742,0.0955486
1330,3C286,-49.4353,0.322086
1331,3C286,-49.5963,0.508128
1332,3C286,-49.7573,0.160374
1333,3C286,-49.9183,0.185059
1334,3C286,-50.0794,0.15068
1335,3C286,-50.2404,0.039255
1336,3C286,-50.4014,0.341842
1337,3C286,-50.5624,0.316407
1338,3C286,-50.7235,0.19881
1339,3C286,-50.8845,0.175255
1340,3C286,-51.0455,-0.0371094
1341,3C286,-51.2066,-0.0301369
1342,3C286,-51.3676,0.394708
1343,3C286,-51.5286,0.26649
1344,3C286,-51.6896,0.353926
1345,3C286,-51.8507,-0.0126169
1346,3C286,-52.0117,0.268424
1347,3C286,-52.1727,0.254121
1348,3C286,-52.3337,0.250358
1349,3C286,-52.4948,0.137329
1350,3C286,-52.6558,0.175245
1351,3C286,-52.8168,0.282905
1352,3C286,-52.9778,0.166627
1353,3C286,-53.1389,0.103657
1354,3C286,-53.2999,0.112715
1355,3C286,-53.4609,0.0803302
1356,3C286,-53.622,-0.032105
1357,3C286,-53.783,0.0106727
1358,3C286,-53.944,0.223335
1359,3C286,-54.105,0.184599
1360,3C286,-54.2661,0.26422
1361,3C286,-54.4271,0.0410878
1362,3C286,-54.5881,0.249833
1363,3C286,-54.7491,0.372123
1364,3C286,-54.9102,0.242725
1365,3C286,-55.0712,0.255677
1366,3C286,-55.2322,0.141268
1367,3C286,-55.3933,0.24689
1368,3C286,-55.5543,0.399434
1369,3C286,-55.7153,0.13439
1370,3C286,-55.8763,0.177627
1371,3C286,-56.0374,0.14033
1372,3C286,-56.1984,0.310448
1373,3C286,-56.3594,-0.0334192
1374,3C286,-56.5204,0.155052
1375,3C286,-56.6815,0.0294284
1376,3C286,-56.8425,0.433288
1377,3C286,-57.0035,0.105886
1378,3C286,-57.1645,0.0806868
1379,3C286,-57.3256,0.405838
1380,3C286,-57.4866,0.292845
1381,3C286,-57.6476,-0.136696
1382,3C286,-57.8087,0.149753
1383,3C286,-57.9697,0.112628
1384,3C286,-58.1307,0.101069
1385,3C286,-58.2917,0.496835
1386,3C286,-58.4528,0.077356
1387,3C286,-58.6138,-0.197056
1388,3C286,-58.7748,0.0372108
1389,3C286,-58.9358,0.0818279
1390,3C286,-59.0969,0.145941
1391,3C286,-59.2579,0.292889
1392,3C286,-59.4189,0.115246
1393,3C286,-59.5799,0.437081
1394,3C286,-59.741,0.200705
1395,3C286,-59.902,-0.0900652
1396,3C286,-60.063,0.143467
1397,3C286,-60.2241,0.0110374
1398,3C286,-60.3851,0.206746
1399,3C286,-60.5461,0.107329
1400,3C286,-60.7071,-0.0523287
1401,3C286,-60.8682,0.202304
1402,3C286,-61.0292,-0.155645
1403,3C286,-61.1902,0.096275
1404,3C286,-61.3512,0.158606
1405,3C286,-61.5123,0.115579
1406,3C286,-61.6733,0.217432
1407,3C286,-61.8343,0.0106483
1408,3C286,-61.9953,0.247514
1409,3C286,-62.1564,0.376201
1410,3C286,-62.3174,0.0156931
1411,3C286,-62.4784,0.291244
1412,3C286,-62.6395,0.154895
1413,3C286,-62.8005,0.22866
1414,3C286,-62.9615,0.0589661
1415,3C286,-63.1225,0.026736
1416,3C286,-63.2836,0.234785
1417,3C286,-63.4446,0.0702234
1418,3C286,-63.6056,-0.0564451
1419,3C286,-63.7667,0.0899762
1420,3C286,-63.9277,0.00629624
1421,3C286,-64.0887,0.018669
1422,3C286,-64.2497,0.214402
1423,3C286,-64.4108,0.0512489
1424,3C286,-64.5718,0.162231
1425,3C286,-64.7328,0.160925
1426,3C286,-64.8938,-0.0461635
1427,3C286,-65.0549,0.0782119
1428,3C286,-65.2159,-0.144625
1429,3C286,-65.3769,0.233576
1430,3C286,-65.5379,0.0709567
1431,3C286,-65.699,0.260103
1432,3C286,-65.86,0.223099
1433,3C286,-66.021,0.32245
1434,3C286,-66.1821,0.121807
1435,3C286,-66.3431,-0.0789604
1436,3C286,-66.5041,-0.138603
1437,3C286,-66.6651,0.0732551
1438,3C286,-66.8262,0.285416
1439,3C286,-66.9872,0.0277106
1440,3C286,-67.1482,0.267483
1441,3C286,-67.3092,0.234196
1442,3C286,-67.4703,0.135527
1443,3C286,-67.6313,0.236983
1444,3C286,-67.7923,0.263179
1445,3C286,-67.9533,-0.0297084
1446,3C286,-68.1144,0.367336
1447,3C286,-68.2754,0.191013
1448,3C286,-68.4364,-0.244942
1449,3C286,-68.5975,0.208373
1450,3C286,-68.7585,0.28427
1451,3C286,-68.9195,-0.0147562
1452,3C286,-69.0805,0.153923
1453,3C286,-69.2416,0.256522
1454,3C286,-69.4026,-0.0697269
1455,3C286,-69.5636,0.2367
1456,3C286,-69.7246,0.267932
1457,3C286,-69.8857,0.253155
1458,3C286,-70.0467,0.00933883
1459,3C286,-70.2077,-0.0332084
1460,3C286,-70.3687,0.23009
1461,3C286,-70.5298,0.0393696
1462,3C286,-70.6908,0.102495
1463,3C286,-70.8518,0.171719
1464,3C286,-71.0129,0.170862
1465,3C286,-71.1739,0.0258358
1466,3C286,-71.3349,0.424815
1467,3C286,-71.4959,0.27649
1468,3C286,-71.657,-0.00491773
1469,3C286,-71.818,0.0176821
1470,3C286,-71.979,0.115745
1471,3C286,-72.1401,0.0847838
1472,3C286,-72.3011,0.168808
1473,3C286,-72.4621,0.198051
1474,3C286,-72.6231,0.0501687
1475,3C286,-72.7842,0.0481059
1476,3C286,-72.9452,0.190176
1477,3C286,-73.1062,0.192106
1478,3C286,-73.2672,0.153353
1479,3C286,-73.4283,0.189716
1480,3C286,-73.5893,0.164968
1481,3C286,-73.7503,0.108748
1482,3C286,-73.9113,-0.0437264
1483,3C286,-74.0724,0.358681
1484,3C286,-74.2334,-0.0644976
1485,3C286,-74.3944,0.127334
1486,3C286,-74.5555,-0.0381589
1487,3C286,-74.7165,-0.20758
1488,3C286,-74.8775,0.34734
1489,3C286,-75.0385,0.0126814
1490,3C286,-75.1996,0.0868377
1491,3C286,-75.3606,0.147686
1492,3C286,-75.5216,-0.128778
1493,3C286,-75.6826,0.0365195
1494,3C286,-75.8437,0.0803176
1495,3C286,-76.0047,0.18011
1496,3C286,-76.1657,0.234988
1497,3C286,-76.3268,-0.179915
1498,3C286,-76.4878,0.126691
1499,3C286,-76.6488,0.167114
1500,3C286,-76.8098,0.0579574
1501,3C286,-76.9709,-0.224109
1502,3C286,-77.1319,0.277313
1503,3C286,-77.2929,0.431708
1504,3C286,-77.4539,-0.074808
1505,3C286,-77.615,-0.0456406
1506,3C286,-77.776,-0.10528
1507,3C286,-77.937,0.288656
1508,3C286,-78.098,-0.018419
1509,3C286,-78.2591,0.168283
1510,3C286,-78.4201,-0.00612812
1511,3C286,-78.5811,-0.0706519
1512,3C286,-78.7421,0.0910126
1513,3C286,-78.9032,-0.0408605
1514,3C286,-79.0642,0.117892
1515,3C286,-79.2252,0.146675
1516,3C286,-79.3863,-0.0544341
1517,3C286,-79.5473,-0.0674514
1518,3C286,-79.7083,0.31901
1519,3C286,-79.8693,0.364752
1520,3C286,-80.0304,0.201959
1521,3C286,-80.1914,0.195619
1522,3C286,-80.3524,-0.0079362
1523,3C286,-80.5134,0.0718712
1524,3C286,-80.6745,-0.0152894
1525,3C286,-80.8355,0.138276
1526,3C286,-80.9965,0.0384239
1527,3C286,-81.1576,0.150507
1528,3C286,-81.3186,-0.0671762
1529,3C286,-81.4796,0.118367
1530,3C286,-81.6406,0.0707452
1531,3C286,-81.8017,0.143384
1532,3C286,-81.9627,0.126619
1533,3C286,-82.1237,-0.148171
1534,3C286,-82.2847,-0.0290428
1535,3C286,-82.4458,-0.0386742
1536,3C286,-82.6068,0.205977
1537,3C286,-82.7678,-0.169902
1538,3C286,-82.9288,0.156603
1539,3C286,-83.0899,0.17646
1540,3C286,-83.2509,0.28207
1541,3C286,-83.4119,-0.00943026
1542,3C286,-83.573,0.478959
1543,3C286,-83.734,0.0456289
1544,3C286,-83.895,0.0875783
1545,3C286,-84.056,0.0725224
1546,3C286,-84.2171,-0.0497696
1547,3C286,-84.3781,-0.0651764
1548,3C286,-84.5391,-0.0401071
1549,3C286,-84.7001,-0.0935526
1550,3C286,-84.8612,0.0698303
1551,3C286,-85.0222,0.218489
1552,3C286,-85.1832,0.0694284
1553,3C286,-85.3443,0.199816
1554,3C286,-85.5053,0.0145245
1555,3C286,-85.6663,0.0539006
1556,3C286,-85.8273,0.0417221
1557,3C286,-85.9884,0.0890319
1558,3C286,-86.1494,-0.0475912
1559,3C286,-86.3104,0.0132055
1560,3C286,-86.4714,0.14914
1561,3C286,-86.6325,0.0267771
1562,3C286,-86.7935,0.0816579
1563,3C286,-86.9545,0.192759
1564,3C286,-87.1155,-0.0315484
1565,3C286,-87.2766,0.178372
1566,3C286,-87.4376,-0.245291
1567,3C286,-87.5986,0.0949375
1568,3C286,-87.7597,0.0922138
1569,3C286,-87.9207,0.132418
1570,3C286,-88.0817,0.00763416
1571,3C286,-88.2427,0.25722
1572,3C286,-88.4038,0.258251
1573,3C286,-88.5648,-0.0517274
1574,3C286,-88.7258,-0.240104
1575,3C286,-88.8868,0.00080624
1576,3C286,-89.0479,-0.0246068
1577,3C286,-89.2089,-0.0195483
1578,3C286,-89.3699,0.0495441
1579,3C286,-89.531,0.133888
1580,3C286,-89.692,-0.013283
1581,3C286,-89.853,-0.312942
1582,3C286,-90.014,0.175119
1583,3C286,-90.1751,0.187615
1584,3C286,-90.3361,0.120009
1585,3C286,-90.4971,0.103878
1586,3C286,-90.6581,0.11632
1587,3C286,-90.8192,0.3797
1588,3C286,-90.9802,0.0657493
1589,3C286,-91.1412,0.0348253
1590,3C286,-91.3022,-0.0973337
1591,3C286,-91.4633,0.0235527
1592,3C286,-91.6243,0.101445
1593,3C286,-91.7853,-0.0262142
1594,3C286,-91.9464,0.0276863
1595,3C286,-92.1074,-0.135502
1596,3C286,-92.2684,0.0650448
1597,3C286,-92.4294,-0.0123623
1598,3C286,-92.5905,0.0925712
1599,3C286,-92.7515,0.0248076
1600,3C286,-92.9125,0.208252
1601,3C286,-93.0735,0.173046
1602,3C286,-93.2346,0.131997
1603,3C286,-93.3956,0.110443
1604,3C286,-93.5566,-0.00437425
1605,3C286,-93.7177,0.0110592
1606,3C286,-93.8787,-0.0750608
1607,3C286,-94.0397,0.1765
1608,3C286,-94.2007,-0.00218127
1609,3C286,-94.3618,0.0115599
1610,3C286,-94.5228,0.106031
1611,3C286,-94.6838,0.103919
1612,3C286,-94.8448,0.251387
1613,3C286,-95.0059,0.278948
1614,3C286,-95.1669,0.0841405
1615,3C286,-95.3279,0.23722
1616,3C286,-95.4889,0.179245
1617,3C286,-95.65,0.0400775
1618,3C286,-95.811,0.246825
1619,3C286,-95.972,0.108521
1620,3C286,-96.133,-0.0469815
1621,3C286,-96.2941,-0.254176
1622,3C286,-96.4551,0.055924
1623,3C286,-96.6161,0.0645965
1624,3C286,-96.7772,-0.124997
1625,3C286,-96.9382,-0.124863
1626,3C286,-97.0992,-0.168529
1627,3C286,-97.2602,0.187875
1628,3C286,-97.4213,0.00764276
1629,3C286,-97.5823,-0.218717
1630,3C286,-97.7433,0.0159679
1631,3C286,-97.9044,0.0502987
1632,3C286,-98.0654,0.244594
1633,3C286,-98.2264,-0.368251
1634,3C286,-98.3874,0.158567
1635,3C286,-98.5485,-0.215425
1636,3C286,-98.7095,-0.22967
1637,3C286,-98.8705,0.113203
1638,3C286,-99.0315,0.151233
1639,3C286,-99.1926,-0.00288885
1640,3C286,-99.3536,0.15954
1641,3C286,-99.5146,0.233114
1642,3C286,-99.6756,0.207047
1643,3C286,-99.8367,0.201515
